Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:11aFVmFy8903RwDx4ohQiq,"Be (Intro)","Be","Common",2005-01-01,144200,55,true,brunocaivanophy,2024-10-14T19:47:52Z,"hip hop,jazz rap,neosoul","Geffen",0.62,0.755,7,-8.439,0,0.0917,0.225,0,0.468,0.191,93.703,4
spotify:track:759ndr57jb0URg4j9YSWml,"A Tale By Quincy","Dawn FM","The Weeknd",2022-01-06,96232,52,true,brunocaivanophy,2022-02-02T02:58:45Z,"","XO / Republic Records",0.447,0.513,5,-8.67,0,0.127,0.679,0.0000298,0.096,0.572,67.289,3
spotify:track:7eWGnKg4B44sbBPpQp4y2c,"Dragonball Durag","It Is What It Is","Thundercat",2020-04-03,181922,62,false,brunocaivanophy,2020-06-27T00:35:29Z,"","Brainfeeder",0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,4
spotify:track:7vR5fD6K8I4tMazCBpqzJQ,"Pathways","BLK2LIFE || A FUTURE PAST","Theo Croker",2021-09-24,303522,11,false,brunocaivanophy,2023-01-22T21:54:50Z,"nu jazz,soul jazz,jazz,indie jazz","Masterworks",0.643,0.623,1,-11.317,1,0.0351,0.507,0.928,0.0802,0.632,119.963,4
spotify:track:5rke4qjSNbzN1KU2lFQ52G,"Amen","Amen","Jordan Lee",2022,207680,0,false,brunocaivanophy,2023-04-25T06:40:12Z,"","Garden Meyer Recordings",0.766,0.648,7,-11.079,1,0.0443,0.402,0.00633,0.129,0.592,103.991,4
spotify:track:48eyogX5MeZNgovSLo1fle,"Gaviotas","El Hombre Hace Planes, Dios Se Ríe","Dano;Escandaloso Xpósito;Halpe;Dj Swet",2023-01-27,261000,0,true,brunocaivanophy,2023-01-27T04:34:38Z,"trap argentino,hip hop latino,trap","MÉCÈN Ent. / Ziontifik Music",0.399,0.596,9,-11.387,0,0.33,0.358,0.0000282,0.655,0.548,75.196,4
spotify:track:0sl9YUGXnSWShiKKBJa41S,"2025","IDO","BIG MENU",2022-02-18,245173,0,false,brunocaivanophy,2022-03-29T16:31:34Z,"","BIG MENU Records distributed by Altafonte",0.639,0.524,10,-6.895,0,0.097,0.278,0,0.167,0.826,67.905,4
spotify:track:6L6d77z7kLOaizY5gPgUxl,"Cherokee","The Epic","Kamasi Washington",2015-05-04,494459,6,false,brunocaivanophy,2021-09-21T19:53:31Z,"jazz","Brainfeeder",0.635,0.622,10,-10.24,1,0.107,0.728,0.151,0.101,0.614,90.318,4
spotify:track:7GhABwVQ9rGFctR2YRiu8w,"Leroy","Olesi: Fragments of an Earth","Georgia Anne Muldrow",2006-08-22,153693,5,false,brunocaivanophy,2020-06-27T00:29:32Z,"neosoul,R&B alternativo","SomeOthaShip Connect",0.735,0.654,10,-7.551,0,0.295,0.0761,0.0000744,0.146,0.846,95.013,4
spotify:track:4cvmEup5ujVC0xjlrF62Gk,"Curly Martin","Velvet Portraits","Terrace Martin;Ronald Bruner, Jr.;Thundercat;Robert Glasper",2016-04-01,441839,0,false,brunocaivanophy,2020-06-26T23:35:28Z,"neosoul,nu jazz,jazz funk,jazz fusión,jazz rap","Ropeadope",0.279,0.558,5,-10.603,0,0.14,0.288,0.57,0.4,0.289,70.71,4
spotify:track:6dgL5vam9fm84uxZRcpTpq,"Donosiš","Jugo","Manu Beats",2022-12-16,165625,0,false,brunocaivanophy,2022-12-19T21:57:23Z,"","Ruanda Records",0.445,0.415,6,-11.319,1,0.0455,0.127,0.00929,0.221,0.311,74.754,4
spotify:track:2qI30ALiG2xOEhtHOhVkSj,"MAGICALLIFE!!!!!!!","Zion V: The Ballad Of Charles Douthit","9th Wonder",2020-12-18,83394,0,true,brunocaivanophy,2021-02-24T06:41:57Z,"hip hop alternativo","Jamla Records",0.773,0.46,10,-4.841,0,0.0478,0.0000256,0.497,0.111,0.609,184.253,4
spotify:track:46Ig1H3b0fxfq5G8xdH0uU,"Shyne","Shyne","Aqeelion;Ergo Pro",2022-01-28,170082,12,false,brunocaivanophy,2022-01-28T15:30:57Z,"canto gregoriano","Foehn Records",0.507,0.823,7,-7.046,0,0.178,0.00979,0,0.127,0.396,95.822,4
spotify:track:2VuykAwip0RSzJOrXVOdKg,"Ayla","Black Focus","Yussef Kamaal",2016-11-04,46080,0,false,brunocaivanophy,2020-06-27T00:51:18Z,"nu jazz,jazz fusión,indie jazz,jazz experimental,jazz funk,jazz","Brownswood Recordings",0.262,0.00815,1,-30.601,1,0.0402,0.981,0.503,0.111,0.0355,152.916,4
spotify:track:5AHg50evm5oYbgxtAHsO0H,"Catch The Loop","The Return","Kamaal Williams",2018-05-25,414946,0,false,brunocaivanophy,2020-06-27T00:45:28Z,"nu jazz,indie jazz,jazz funk,jazz fusión,jazz","Black Focus",0.603,0.464,11,-12.832,0,0.157,0.0413,0.852,0.16,0.617,153.886,4
spotify:track:7C59BIHV4zSvRFAQC2YLRi,"American Hustle - Live","Coda: a Big Menu Live Performance","BIG MENU;Dano",2017-04-17,177470,13,true,brunocaivanophy,2021-10-02T15:56:24Z,"","Little Red Corvette Records",0.613,0.623,4,-7.288,0,0.537,0.0831,0,0.165,0.245,93.073,4
spotify:track:12v5GBM74fB8WsHJPQRTIe,"Nakamarra (feat. Q-Tip)","Tawk Tomahawk","Hiatus Kaiyote;Q-Tip",2013-07-12,275320,0,false,brunocaivanophy,2020-06-26T23:36:47Z,"neosoul,indie soul,R&B alternativo,East Coast hip hop","Flying Buddha/Sony Masterworks",0.552,0.531,8,-6.767,1,0.125,0.656,0.0000521,0.11,0.324,91.573,4
spotify:track:05pSNdGpkBfK0nueMzjjfp,"And If, Forget?","Broken District 03","Leon Revol",2019-04-12,186204,0,false,brunocaivanophy,2020-06-28T00:25:40Z,"lo-fi house","Broken District",0.791,0.547,8,-13.108,1,0.132,0.472,0.55,0.129,0.693,168.1,4
spotify:track:6yvTddeHmEiYG7FN8a5frz,"Lift Off","What Kinda Music","Tom Misch;Yussef Dayes;Rocco Palladino",2020-04-24,318939,45,false,brunocaivanophy,2020-06-27T00:33:32Z,"indie soul,nu jazz,indie jazz,jazz fusión,jazz experimental","Beyond The Groove / Blue Note Records",0.488,0.567,1,-9.875,1,0.1,0.0307,0.842,0.0896,0.308,138.522,4
spotify:track:78S3pvsrBrsafmGorQsLdi,"Yin And Yang","freeform jazz","Uyama Hiroto",2017-02-01,191533,0,false,brunocaivanophy,2020-06-27T01:08:33Z,"jazz rap,nu jazz","roph recordings",0.501,0.659,1,-4.589,1,0.0272,0.0236,0.86,0.145,0.195,74.819,4
spotify:track:0PbwQmhbsQj4SbvyotI8yr,"Tenderness","Yellow Ochre EP","Vels Trio",2017-06-09,301154,0,false,brunocaivanophy,2020-06-27T00:45:16Z,"nu jazz,indie jazz,jazz fusión,jazz experimental","Total Refreshment Centre",0.653,0.354,6,-14.016,0,0.0402,0.138,0.918,0.141,0.166,96.952,4
spotify:track:6EidGY4S6hkU6fwNdSSabg,"Oh Sheit it's X","Apocalypse","Thundercat",2013-06-03,227086,51,true,brunocaivanophy,2020-06-27T00:34:55Z,"","Brainfeeder",0.632,0.682,4,-8.052,1,0.0459,0.000323,0.0248,0.142,0.532,122.983,3
spotify:track:3ZEyqdjBJDdPUG24U4Y3il,"Street Fighter Mas","Heaven and Earth","Kamasi Washington",2018-06-22,358151,0,false,brunocaivanophy,2020-06-27T00:31:32Z,"jazz","Young Turks Recordings",0.6,0.662,9,-8.285,0,0.0941,0.58,0.952,0.1,0.707,80.856,4
spotify:track:2UYPFtrIIaIQdxLCaFwjFu,"Without You (feat. Rapsody)","Malibu","Anderson .Paak;Rapsody",2016-01-15,199346,45,true,brunocaivanophy,2020-06-27T00:38:57Z,"","OBE / Apeshit, Inc / EMPIRE",0.626,0.916,7,-8.39,0,0.44,0.019,0,0.386,0.804,83.322,4
spotify:track:56dDonzTxrZKWuVDqUOYGd,"Topdown","Channel Tres","Channel Tres",2018-07-27,230013,0,true,brunocaivanophy,2020-06-27T00:31:13Z,"hip house","GODMODE MUSIC",0.827,0.54,1,-8.543,1,0.0925,0.0254,0.164,0.145,0.49,120.055,4
spotify:track:14hKtzUqlI1Sa1nfq0GXR3,"Love Is the Message","Love Is the Message","Yussef Dayes;Alfa Mist;Mansur Brown",2018-07-11,449506,0,false,brunocaivanophy,2020-06-27T00:28:37Z,"nu jazz,indie jazz,jazz fusión,jazz rap,jazz","Cashmere Thoughts",0.34,0.558,1,-11.91,0,0.0351,0.347,0.907,0.0888,0.412,82.901,4
spotify:track:1wq5gRZ5JRn25N4JCUg1oO,"Storm Before The Calm","What Kinda Music","Tom Misch;Yussef Dayes;Kaidi Akinnibi",2020-04-24,185766,44,false,brunocaivanophy,2020-06-27T00:33:38Z,"indie soul,nu jazz,indie jazz,jazz fusión","Beyond The Groove / Blue Note Records",0.389,0.716,2,-9.59,1,0.164,0.257,0.901,0.256,0.12,88.759,4
spotify:track:2m6knc5tEfzVYwGY6GlCPm,"Molasses","Choose Your Weapon","Hiatus Kaiyote",2015-05-01,289487,47,false,brunocaivanophy,2020-06-26T23:36:56Z,"neosoul,indie soul,R&B alternativo","Masterworks",0.554,0.443,7,-7.461,0,0.211,0.185,0.0000192,0.16,0.483,83.892,4
spotify:track:2MP8tI1IXY7NPmvKe6TqRb,"CHANGE","Fly Moon Die Soon","Takuya Kuroda;Corey King",2020-09-18,354533,16,false,brunocaivanophy,2020-10-07T22:38:39Z,"indie jazz,nu jazz,jazz,jazz funk","First Word Records",0.691,0.559,1,-8.148,1,0.0676,0.844,0.238,0.0861,0.301,91.892,4
spotify:track:7CH99b2i1TXS5P8UUyWtnM,"Them Changes","Drunk","Thundercat",2017-02-24,188453,70,false,brunocaivanophy,2020-06-27T00:35:02Z,"","Brainfeeder",0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,4
spotify:track:7DOwjvuLCa6A4hIRzZ27kd,"Knock Knock","Bad Neighbor","Blu;Madlib;MED;MF DOOM",2015-10-30,285093,45,false,brunocaivanophy,2021-07-30T16:00:53Z,"jazz rap,hip hop underground,hip hop experimental,hip hop alternativo,plunderphonics,East Coast hip hop","Bang Ya Head",0.469,0.672,5,-9.23,0,0.244,0.202,0,0.852,0.682,99.471,4
spotify:track:6CTG85NJI1Wm60pxTSRNwL,"Never Catch Me","You're Dead!","Flying Lotus;Kendrick Lamar",2014-10-06,234486,0,false,brunocaivanophy,2020-06-27T00:35:41Z,"IDM,hip hop experimental,nu jazz,glitch,hip hop,West Coast hip hop","Warp Records",0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,4
spotify:track:0pSS9xAHeaex4NaHzIPbXz,"Frames","Olesi: Fragments of an Earth","Georgia Anne Muldrow",2006-08-22,105613,3,false,brunocaivanophy,2020-06-27T00:30:40Z,"neosoul,R&B alternativo","SomeOthaShip Connect",0.666,0.772,9,-8.479,1,0.134,0.0247,0.000185,0.0757,0.291,94.162,4
spotify:track:70SjyVMzhmMeJQD8hOmIBp,"Put Me Thru","Malibu","Anderson .Paak",2016-01-15,160760,54,true,brunocaivanophy,2020-06-27T00:38:36Z,"","OBE / Apeshit, Inc / EMPIRE",0.732,0.789,5,-3.717,0,0.0476,0.0459,0.0000311,0.123,0.607,107.978,4
spotify:track:2IlZEdX12rotnLqdNk3h8z,"Lara's Theme","Ironside","Ruby Rushton",2019-04-05,323949,0,false,brunocaivanophy,2020-06-30T22:16:06Z,"nu jazz,indie jazz,jazz","22a Music",0.346,0.542,5,-7.775,1,0.0374,0.204,0.473,0.0814,0.173,178.996,4
spotify:track:0XHv1jT5QsTbemGea5q8Ek,"Song for Fraser","Becoming (Music from the Netflix Original Documentary)","Kamasi Washington",2020-05-15,140004,0,false,brunocaivanophy,2020-06-27T00:33:15Z,"jazz","Young Turks Recordings",0.4,0.0763,0,-19.201,0,0.0571,0.968,0.828,0.106,0.173,59.235,4
spotify:track:48Y9pNe30o273HGYKyMKj9,"The Chase (feat. Kadhja Bonet)","Oxnard","Anderson .Paak;Kadhja Bonet",2018-11-16,203573,36,true,brunocaivanophy,2020-06-27T00:39:12Z,"","Aftermath",0.475,0.579,1,-9.061,1,0.165,0.0344,0.000192,0.674,0.475,103.288,4
spotify:track:2yx7XX9v7M6yhm2fBG7K3E,"Ain't That Easy","Black Messiah","D'Angelo",2014-12-15,289026,45,false,brunocaivanophy,2020-06-27T00:40:18Z,"neosoul","RCA Records Label",0.545,0.644,6,-8.111,1,0.415,0.137,0.000402,0.185,0.614,176.176,4
spotify:track:43YEZ1E8VUyOWxKNyy3xxj,"Whatever","Chris Dave And The Drumhedz","Chris Dave and The Drumhedz",2018-01-26,137321,30,false,brunocaivanophy,2020-06-27T00:47:48Z,"neosoul,nu jazz","Blue Note (BLU)",0.84,0.28,0,-13.415,0,0.226,0.248,0.00159,0.272,0.562,93.085,4
spotify:track:5vvxulBeCeY49Ha3JThZMj,"More","Flamagra","Flying Lotus;Anderson .Paak",2019-05-24,257587,0,false,brunocaivanophy,2020-06-27T00:36:08Z,"IDM,hip hop experimental,nu jazz,glitch","Warp Records",0.714,0.805,11,-5.589,0,0.062,0.173,0.0276,0.106,0.359,96.983,4
spotify:track:6wIBZCIbbZh6ACDkWC5TX7,"Ah Yeah","Black Radio","Robert Glasper;Musiq Soulchild;Chrisette Michele",2012-02-24,308933,49,false,brunocaivanophy,2020-06-27T00:42:50Z,"neosoul,jazz rap,R&B,quiet storm,jersey club","Blue Note Records",0.638,0.408,5,-12.129,0,0.0639,0.7,0.00309,0.104,0.329,71.981,4
spotify:track:3CU61JmoG2ReA6FvQ56kT4,"Dat Feelin'","Chris Dave And The Drumhedz","Chris Dave and The Drumhedz;SiR",2018-01-26,218750,23,false,brunocaivanophy,2020-06-27T00:44:49Z,"neosoul,nu jazz,R&B alternativo","Blue Note (BLU)",0.615,0.817,2,-11.461,1,0.065,0.000251,0.74,0.385,0.479,101.98,4
spotify:track:1vfT1CNzjGFxERdgbIqkBM,"Yellow Ochre, Pt. 1","Yellow Ochre","Vels Trio",2017-06-23,183000,0,false,brunocaivanophy,2020-06-27T00:45:12Z,"nu jazz,indie jazz,jazz fusión,jazz experimental","Vels Trio",0.393,0.484,7,-12.963,1,0.0472,0.142,0.898,0.0913,0.551,111.286,4
spotify:track:2CCmWJZGzxAvLnMks8y4Li,"Joint 17","Black Focus","Yussef Kamaal",2016-11-04,499106,0,false,brunocaivanophy,2020-06-27T00:45:54Z,"nu jazz,jazz fusión,indie jazz,jazz experimental,jazz funk,jazz","Brownswood Recordings",0.553,0.597,6,-10.905,0,0.0821,0.218,0.439,0.0572,0.52,97.821,4
spotify:track:2H7YDEf9NIMj4pocxVQQ0Q,"Dillalude #2","Black Radio Recovered: The Remix EP","Robert Glasper",2012-01-01,550866,24,false,brunocaivanophy,2020-06-27T00:43:34Z,"neosoul,jazz rap","Blue Note Records",0.556,0.417,6,-5.526,1,0.0291,0.0545,0.484,0.0961,0.446,89.814,4
spotify:track:7b8AmIZVBi28jmTFJ4OpoH,"Spread Her Wings","Chris Dave And The Drumhedz","Chris Dave and The Drumhedz;Bilal;Tweet",2018-01-26,323293,13,false,brunocaivanophy,2020-06-27T00:47:23Z,"neosoul,nu jazz","Blue Note (BLU)",0.33,0.475,5,-9.757,0,0.0494,0.0393,0.0124,0.214,0.26,99.317,4
spotify:track:1UjyF6okUHhnVxaLV8ojsA,"Am I Wrong (feat. ScHoolboy Q)","Malibu","Anderson .Paak;ScHoolboy Q",2016-01-15,253520,55,true,brunocaivanophy,2020-06-27T00:41:59Z,"","OBE / Apeshit, Inc / EMPIRE",0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,4
spotify:track:2Pp3QD3thPnk2kCxmu2MHK,"Dis Generation (feat. Busta Rhymes)","We got it from Here... Thank You 4 Your service","A Tribe Called Quest;Busta Rhymes",2016-11-11,213366,43,true,brunocaivanophy,2020-06-27T00:49:11Z,"jazz rap,East Coast hip hop,hip hop vieja escuela,hip hop","Epic",0.739,0.79,2,-5.307,1,0.103,0.0669,0,0.352,0.652,96.054,4
spotify:track:59HKxAugheUXFS24EMSYI9,"C.M.","Introducing","The Ruff Pack",2010-01-01,344200,0,false,brunocaivanophy,2020-06-27T01:03:38Z,"funk rock","Session Work Records",0.644,0.365,11,-11.441,0,0.0542,0.265,0.444,0.0932,0.347,95.047,4
spotify:track:0yocZjoDfRSIKpTMKY4EU8,".44","Structuralism","Alfa Mist",2019-04-26,599053,34,false,brunocaivanophy,2020-06-27T00:51:56Z,"nu jazz,jazz rap,indie jazz,jazz fusión,jazz","Sekito",0.615,0.444,7,-13.984,0,0.0445,0.224,0.798,0.0785,0.329,89.153,4
spotify:track:1BWsQm7kOBjK2aSFYg5HQZ,"Shofukan","We Like It Here","Snarky Puppy",2014-02-25,393053,46,false,brunocaivanophy,2020-06-27T01:09:58Z,"jazz fusión,jazz funk,jazz,funk rock,nu jazz","GroundUP Music LLC",0.426,0.754,4,-9.125,0,0.074,0.0642,0.765,0.701,0.228,167.42,4
spotify:track:1k7B553lUeQY3cyltjRWCH,"Remembrance","Black Focus","Yussef Kamaal",2016-11-04,540546,0,false,brunocaivanophy,2020-06-27T00:51:00Z,"nu jazz,jazz fusión,indie jazz,jazz experimental,jazz funk,jazz","Brownswood Recordings",0.487,0.706,8,-10.095,0,0.043,0.114,0.917,0.111,0.49,135.093,4
spotify:track:1GzBTeJLSh6frMPWxvNygc,"Keep On","Antiphon","Alfa Mist",2017-03-03,647000,48,false,brunocaivanophy,2020-06-27T00:55:46Z,"nu jazz,jazz rap,indie jazz,jazz fusión,jazz","Sekito",0.611,0.328,1,-13.392,0,0.047,0.119,0.786,0.104,0.471,103.343,4
spotify:track:11sCe96EJCJvMWAdAg3FnR,"Green","Green","Robohands",2018-05-23,228588,0,false,brunocaivanophy,2020-06-27T00:56:48Z,"indie jazz,nu jazz,jazz ambient","Village Live Records",0.558,0.434,4,-14.162,0,0.0297,0.155,0.64,0.137,0.166,97.476,4
spotify:track:1RVBHtfRN01j7jbwvUJRjy,"Stand Up","The Mood","Maurice Mobetta Brown;Talib Kweli",2017-03-24,245223,0,true,brunocaivanophy,2020-06-27T01:12:58Z,"nu jazz,East Coast hip hop,hip hop,jazz rap","Mobetta Music",0.58,0.716,1,-6.437,1,0.318,0.397,0,0.092,0.412,82.73,4
spotify:track:0DpH8Xuut0LJlpKQ6rciNB,"Catching Vibes","Alwasta","Oddisee",2016-03-24,298195,0,false,brunocaivanophy,2020-06-27T00:58:25Z,"jazz rap","Mello Music Group",0.728,0.806,2,-4.893,1,0.181,0.0339,0,0.109,0.207,139.869,4
spotify:track:2hhDTkFoGCLAPEy6TlpkBA,"Crushin' (Yeeeeaah!)","Ruff Draft","J Dilla",2007-03-20,223200,26,true,brunocaivanophy,2021-09-23T19:21:08Z,"plunderphonics,hip hop alternativo,jazz rap","Stones Throw Records",0.644,0.764,11,-7.619,0,0.292,0.277,0,0.808,0.683,84.043,4
spotify:track:36vyq6JJPm6DM1C4UahLee,"One Mo' Dram","Ironside","Ruby Rushton",2019-04-05,300287,0,false,brunocaivanophy,2020-06-30T22:14:52Z,"nu jazz,indie jazz,jazz","22a Music",0.491,0.492,9,-10.034,0,0.0328,0.167,0.618,0.0914,0.11,111.15,4
spotify:track:4kD0yDEONTrnP3LQWnY9g4,"Destiny N Stereo","Chris Dave And The Drumhedz","Chris Dave and The Drumhedz;Elzhi;Phonte Coleman;Eric Roberson",2018-01-26,229147,16,true,brunocaivanophy,2020-06-27T00:48:34Z,"neosoul,nu jazz,trip hop","Blue Note (BLU)",0.721,0.677,6,-7.937,0,0.242,0.101,0.0000285,0.384,0.68,96.026,4
spotify:track:3Ed7q3F1OxFwYX3uPUo00A,"Midnight Drop","Jazzbois Goes Blunt","Jazzbois",2019-10-23,121802,0,false,brunocaivanophy,2020-06-27T00:58:55Z,"jazz house,nu jazz,indie jazz,ritmos de jazz,jazz rap,jazz fusión","Blunt Shelter Records",0.622,0.244,2,-12.562,1,0.248,0.37,0.102,0.149,0.486,84.401,4
spotify:track:3t3ZvTvH2juv335N5E1ANK,"Freeze Tag (feat. Phoelix)","Freeze Tag (feat. Phoelix)","Terrace Martin;Robert Glasper;9th Wonder;Kamasi Washington;Phoelix",2020-06-25,191936,0,false,brunocaivanophy,2020-06-27T00:59:38Z,"neosoul,jazz rap,hip hop alternativo,jazz","Sounds of Crenshaw / EMPIRE",0.653,0.598,11,-6.928,1,0.113,0.0596,0,0.253,0.137,82.911,4
spotify:track:4XF0FwL902NB7IVgwgFLj6,"7th October","Antiphon","Alfa Mist",2017-03-03,249082,40,false,brunocaivanophy,2020-06-27T00:56:05Z,"nu jazz,jazz rap,indie jazz,jazz fusión,jazz","Sekito",0.478,0.386,2,-11.585,1,0.0484,0.805,0.457,0.108,0.134,96.752,4
spotify:track:5DWahl9is4EBEDuPQzLFbH,"The Emancipation Procrastination","The Emancipation Procrastination","Christian Scott aTunde Adjuah",2017-10-20,385343,0,false,brunocaivanophy,2020-06-28T00:44:55Z,"jazz,nu jazz,jazz experimental,indie jazz,jazz fusión","Ropeadope",0.385,0.596,11,-7.533,0,0.0425,0.0686,0.75,0.134,0.372,94.108,4
spotify:track:6HDM2OxgzJ28iEhNWq0KQ8,"Summer Maddness S.A.","Alone Together","Karriem Riggins",2012-10-22,125026,0,false,brunocaivanophy,2020-06-27T01:03:08Z,"","Stones Throw Records",0.677,0.649,7,-9.735,1,0.345,0.196,0,0.163,0.779,89.661,4
spotify:track:3c7N2fCFB4JVKGF8cWfteh,"Fingerprints","Choose Your Weapon","Hiatus Kaiyote",2015-05-01,256912,51,false,brunocaivanophy,2020-06-27T00:28:15Z,"neosoul,indie soul,R&B alternativo","Masterworks",0.6,0.237,8,-11.212,1,0.0466,0.521,0.0466,0.117,0.325,79.8,4
spotify:track:7fx6KefskEj1ixHGHY3uiO,"With You","With You","The Ruff Pack",2013-01-16,379746,1,false,brunocaivanophy,2020-06-27T01:03:55Z,"funk rock","Session Work Records",0.878,0.622,4,-8.1,0,0.0546,0.0262,0.691,0.0847,0.504,97.495,4
spotify:track:7boreKmibp3LN40fqRwzsD,"Smoothies","Jazzbois Goes Blunt","Jazzbois",2019-10-23,275211,0,false,brunocaivanophy,2020-06-27T00:58:57Z,"jazz house,nu jazz,indie jazz,ritmos de jazz,jazz rap,jazz fusión","Blunt Shelter Records",0.759,0.462,9,-12.049,0,0.0561,0.49,0.899,0.224,0.728,79.792,4
spotify:track:1dXgRW4aLPOFk96v2aLzLp,"Yussef's Groove","The Shakedown","Tenderlonious",2018-06-15,347512,0,false,brunocaivanophy,2020-06-28T00:33:39Z,"nu jazz,jazz funk,indie jazz","22a Music",0.636,0.634,1,-13.53,1,0.0515,0.333,0.879,0.0785,0.761,118.171,4
spotify:track:3sIOepwsYgPKCgFKYSM2uv,"Moonlight Woman","Trudi's Songbook, Vol. 1","Ruby Rushton",2017-05-19,544513,0,false,brunocaivanophy,2020-06-27T01:04:01Z,"nu jazz,indie jazz,jazz","22a Music",0.607,0.24,0,-16.522,1,0.0678,0.692,0.854,0.179,0.619,94.206,4
spotify:track:1CbxG199T0fzfUV5EO7aPV,"Eternal Light","Free Nationals","Free Nationals;Chronixx",2019-12-13,193740,67,false,brunocaivanophy,2020-06-27T01:04:29Z,"reggae,roots reggae,dancehall,ragga,lovers rock","OBE, LLC / EMPIRE",0.793,0.465,5,-8.134,0,0.271,0.648,0.000132,0.0871,0.898,141.85,4
spotify:track:25zeBhNc1wu8ELK3BReDlk,"LoveKills!!!","Zion II","9th Wonder",2017-12-15,127184,34,false,brunocaivanophy,2020-06-27T01:04:46Z,"hip hop alternativo","Jamla Records",0.714,0.482,5,-9.86,0,0.0341,0.024,0.468,0.211,0.972,166.387,4
spotify:track:2yE3omg2KMRfFw4ukBlDIJ,"Socially Awkward","Happysad","Kiefer",2018-06-08,142044,0,false,brunocaivanophy,2020-06-27T01:16:55Z,"nu jazz,ritmos de jazz,indie jazz","Stones Throw Records",0.735,0.508,1,-6.437,1,0.0884,0.554,0.646,0.0995,0.767,90.494,4
spotify:track:3Wzng2K0kJ3M4jyKacjBp9,"Suite for Artis Gilmore","Where We Come From (Chicago x London Mixtape)","Makaya McCraven;Don Leisure;Darkhouse Family",2018-07-27,182346,0,false,brunocaivanophy,2020-06-27T01:05:12Z,"nu jazz,jazz experimental,indie jazz,jazz,free jazz","International Anthem",0.423,0.578,1,-9.664,0,0.0576,0.247,0.839,0.703,0.187,84.866,4
spotify:track:2on2XttfSjE4rjGo3xyGVm,"Mashita","Shiroi","Mansur Brown",2018-09-28,172373,0,false,brunocaivanophy,2020-06-27T01:07:20Z,"nu jazz","Black Focus",0.555,0.206,9,-18.143,1,0.0303,0.808,0.891,0.111,0.352,135.954,4
spotify:track:2RcanAJpudPNDkyIe9DzKS,"Really Love","Black Messiah","D'Angelo",2014-12-15,344346,59,false,brunocaivanophy,2020-06-27T00:40:23Z,"neosoul","RCA Records Label",0.638,0.395,4,-11.299,0,0.1,0.724,0.569,0.0761,0.316,78.516,4
spotify:track:5KbHSmYaqk5wOVtoVXPnsj,"Thé Froid","Kamala's Danz","Okvsho;MATONDO",2020-09-25,239826,17,false,brunocaivanophy,2020-10-04T01:37:53Z,"jazz house,nu jazz,indie jazz,ritmos de jazz","Boyoom",0.729,0.324,0,-9.734,1,0.298,0.537,0.000146,0.0861,0.225,85.946,4
spotify:track:0KvyxPJcQNG3d2Tg0LUgjI,"LetMeRideSoul!!!!!","Tutankhamen (Valley Of The Kings)","9th Wonder",2012-05-11,145066,31,false,brunocaivanophy,2020-06-27T01:04:49Z,"hip hop alternativo","Jamla Records",0.533,0.519,7,-13.12,1,0.0619,0.738,0.904,0.218,0.498,95.664,4
spotify:track:6CKMbke67ujzy1R7xYdQz2,"Soulful","Playtime","L'Indécis",2018-02-28,220689,52,false,brunocaivanophy,2020-06-27T01:07:44Z,"lo-fi beats,ritmos de jazz,lo-fi,hip hop lo-fi,jazz rap","Chillhop Music",0.529,0.339,4,-10.7,0,0.108,0.494,0.866,0.122,0.11,173.697,4
spotify:track:599ir06n7UDqBSSwjQ48cQ,"Rooftop Chillin_","Introducing","The Ruff Pack",2010-01-01,404426,2,false,brunocaivanophy,2020-06-27T01:03:41Z,"funk rock","Session Work Records",0.559,0.496,7,-8.626,1,0.075,0.19,0.167,0.211,0.589,86.67,4
spotify:track:68d6ZfyMUYURol2y15Ta2Y,"Lingus","We Like It Here","Snarky Puppy",2014-02-25,645720,48,false,brunocaivanophy,2020-06-27T01:09:47Z,"jazz fusión,jazz funk,jazz,funk rock,nu jazz","GroundUP Music LLC",0.457,0.776,9,-10.238,0,0.142,0.147,0.676,0.689,0.476,129.896,5
spotify:track:0vlHJxm2m5GUdUnhBl5WFK,"Smack 'em","Swagism","Ghost-Note;Brandon ""TAZ"" Niederauer",2018-04-20,499413,0,false,brunocaivanophy,2020-06-28T00:29:15Z,"jazz funk,jazz fusión,funk,jam band","RSVP Records",0.634,0.698,0,-7.482,0,0.123,0.0202,0.826,0.0819,0.837,151.872,4
spotify:track:4hgUOIHMQjNZRh51okCRN7,"Back South","Shiroi","Mansur Brown",2018-09-28,176026,0,false,brunocaivanophy,2020-06-27T01:07:23Z,"nu jazz","Black Focus",0.645,0.702,11,-7.621,0,0.0495,0.005,0.518,0.265,0.741,89.954,4
